"A6_bulk_NoDrug" "C10_bulk_NoDrug"
"CD320" 280.776914595169 184.701423784541
"RP11-263C24.1" 0 0
"PPP6R3" 115.41697465463 111.960438375806
"AC004987.10" 0 0
"NSUN5" 69.2806378203915 85.6908047846549
"MYCBPAP" 0.0761325690333973 0.221996903587189
"CTD-2285G11.1" 0 0
"GPR31" 0 0
"RP11-10J5.1" 0 0
"TMEM246" 35.7061748766633 44.251382781713
"MRPL24" 100.951786538285 124.096269105239
"RP11-395L14.3" 0 0
"ZFPM1" 28.6258459565574 34.1135241845647
"SPDYE2" 0.0761325690333973 0.295995871449585
"RP11-99A14.1" 0 0
"MYO18B" 0 0
"HTR7" 17.7388885847816 16.5757688011768
"ATP6AP1L" 0.989723397434165 0.59199174289917
"RP11-730G20.1" 0 0
"RP11-769O8.2" 0 0
"RP11-626I20.3" 0 0
"RP11-862G15.1" 0 0
"BECN1" 53.8257263066119 59.4951701613666
"AC009313.1" 0 0
"AC009299.5" 13.7038624260115 19.609726483535
"AC008746.5" 0.228397707100192 0.0739989678623963
"RP11-304L19.2" 0.152265138066795 0
"OMG" 0.0761325690333973 0.221996903587189
"AC007036.5" 0 0
"RP11-446F17.3" 0 0
"RP11-98D18.3" 0.989723397434165 0.813988646486359
"GTF3C1" 249.714826429543 256.332424675341
"ZFAND1" 31.0620881656261 27.7496129483986
"RP11-59D5__B.2" 0 0
"XKR8" 11.9528133382434 13.3198142152313
"RP11-404O13.1" 0 0
"RP3-380B4.1" 0 0
"LIPG" 0.0761325690333973 0
"RP11-25D10.1" 0 0
"RP11-268I9.1" 0 0.0739989678623963
"PJA2" 91.8158782542772 62.2331319722753
"SPATC1" 0 0
"RP11-96C23.15" 0 0
"RP1-273G13.1" 0.0761325690333973 0
"RPS20P21" 0 0
"TIMP4" 0 0
"BCHE" 14.9219835305459 7.76989162555161
"RP4-681L3.2" 0 0
"SIRT6" 34.2596560650288 36.5554901240237
"AC009487.4" 0 0
"SEL1L2" 0.0761325690333973 0.0739989678623963
"RP13-34L8.8" 0 0
"AP000648.3" 0 0
"CTB-193M12.1" 0 0
"AC004004.2" 0 0
"ZNF251" 23.0681684171194 18.869736804911
"RP1-65P5.5" 0.685193121300576 0.147997935724793
"RP13-34L8.7" 0 0
"RPL23AP44" 0 0
"AF129408.17" 0 0
"PARD3-AS1" 0.0761325690333973 0.0739989678623963
"ZNF507" 46.4408671103724 39.589447806382
"AHCTF1" 44.6898180226042 61.4191433257889
"CTD-2525I3.5" 0.152265138066795 0.0739989678623963
"RP11-686D22.9" 0 0
"MCM3" 315.721763781499 327.297434855379
"RP11-844G16.1" 0 0
"CTC-457E21.6" 0 0
"RP11-145M4.1" 0 0
"IL17RA" 59.4595364150833 70.6690143085884
"RPSAP40" 0 0
"RP3-425P12.1" 0 0
"FCGRT" 3.19756789940269 2.21996903587189
"RP11-474B16.1" 0 0
"CDC45" 87.7808520955071 105.670526107502
"MED13L" 95.622506705947 68.2270483691293
"MSRB1" 26.2657363165221 25.8996387518387
"SUCLG2-AS1" 9.66883626724146 12.0618317615706
"PRKXP1" 3.27370046843608 1.70197626083511
"RP11-503E24.2" 1.21812110453436 0.295995871449585
"AHNAK2" 35.9345725837635 31.1535654700688
"NIP7P1" 0 0
"RP11-192M23.1" 0.380662845166987 0.739989678623963
"ZNF316" 79.8630649160338 98.048632417675
"IL17B" 0.456795414200384 0.443993807174378
"LINC00483" 0 0.0739989678623963
"C1QTNF1" 53.7495937375785 25.5296439125267
"TMSB4XP8" 16.9014303254142 10.6558513721851
"CFAP53" 0.304530276133589 0.369994839311981
"AC007387.2" 0.152265138066795 0
"RP11-484K9.4" 0 0
"RASD2" 0.761325690333973 17.0197626083511
"CCND3" 61.2867180718848 81.1028687771863
"RP11-20P5.2" 0 0
"RP1-202O8.2" 0 0.0739989678623963
"CALCP" 0 0
"OSTN-AS1" 0 0
"ZMIZ1" 134.830779758147 140.894034810002
"IFNG-AS1" 0 0
"DAQB-335A13.26" 0 0
"ICE2P1" 0.152265138066795 0.443993807174378
"HTRA4" 0.0761325690333973 0.0739989678623963
"RP11-181K12.2" 0 0
"ARL13B" 22.3829752958188 22.9396800373428
"RP11-19C24.1" 0 0
"TIMM9P2" 0.0761325690333973 0
"RP11-38G5.2" 0 0.0739989678623963
"FAM166AP10" 0 0
"ADAMTS9-AS1" 0 0
"RP11-298I3.4" 0.0761325690333973 0.221996903587189
"HINT1" 152.189005497761 124.244267040963
"PHB" 212.486000172212 251.152496924973
"RP11-366H4.1" 0 0
"ANOS1" 0.228397707100192 0.0739989678623963
"TMEM55A" 41.3399849851347 31.9675541165552
"NBPF2P" 0.380662845166987 0.59199174289917
"EIF4BP3" 10.4301619575754 9.61986582211151
"GID4" 19.8706005177167 19.9057223549846
"COX17P1" 5.78607524653819 4.51393703960617
"RP11-572P18.1" 0.532927983233781 0.295995871449585
"CTC-281M20.3" 0 0
"RP11-706C16.5" 0 0
"FOXB2" 0 0
"ADGRE2" 0.913590828400768 0.665990710761566
"COX7A2P2" 10.6585596646756 12.2098296972954
"AC002115.9" 0 0
"RP11-68E19.1" 0 0
"TXNDC12-AS1" 0.0761325690333973 0
"KRT86" 0 0
"TOR1B" 16.3685023421804 24.1236635231412
"RP11-293F5.8" 0 0
"CTA-373H7.7" 0.0761325690333973 0.0739989678623963
"RP3-470B24.5" 0 0
"RPRD2" 61.2105855028514 63.121119586624
"RPL12P10" 0 0.147997935724793
"BMS1P8" 0 0
"IGF2BP1" 17.815021153815 33.2995355380783
"CLIC4" 255.729299383182 210.749060472105
"GP1BA" 2.66463991616891 1.03598555007355
"RP11-501C14.5" 0 0
"EMILIN3" 0.0761325690333973 0.0739989678623963
"MED14P1" 0 0
"RPL12P45" 0 0
"PKDREJ" 0.532927983233781 0.0739989678623963
"CTC-218H9.1" 0 0
"RP5-933E2.1" 0 0
"NANOGNBP1" 0 0
"RPL7P28" 0 0
"SUPT16HP1" 15.2265138066795 15.687781186828
"GJE1" 0 0
"LINC00457" 0 0
"RP11-150D5.2" 0 0
"CLNK" 0.152265138066795 0
"RPL18P13" 2.20784450196852 1.40598038938553
"KRT8P44" 0 0
"CYCSP10" 0.609060552267178 0
"RP11-157L10.1" 0 0
"LINC01095" 0 0
"RP11-266L9.3" 0.304530276133589 0.147997935724793
"VWA1" 0 0
"RPS20P14" 4.18729129683685 3.40395252167023
"IAH1" 46.8215299555393 53.6492517002373
"CALCA" 0 0
"CCDC88B" 3.80662845166986 5.32792568609253
"EMC2" 31.5950161488599 27.9716098519858
"OR2AT1P" 0 0
"RP11-575L7.2" 0 0
"AC005014.5" 8.07005231754011 6.51190917189087
"LINC01341" 0.609060552267178 0.221996903587189
"C12orf40" 0 0
"RP11-397A15.4" 0 0
"TRBV30" 0 0
"VPS37A" 27.9406528352568 31.5235603093808
"PLIN5" 0.0761325690333973 0.0739989678623963
"RP11-47L3.1" 0 0
"CEP170" 54.6631845659793 69.9290246299645
"SLC44A5" 0.0761325690333973 0.0739989678623963
"CTC-518B2.8" 0 0
"NTM-AS1" 0 0
"C9orf50" 0.0761325690333973 0.0739989678623963
"AP000648.6" 0 0
"FAM3C" 11.7244156311432 17.9077502226999
"SNRPFP2" 0 0
"RP1-125I3.4" 0 0
"RP11-428C19.5" 0 0
"IFNW1" 0 0
"CTD-2008A1.1" 0 0
"RCVRN" 0.0761325690333973 0.0739989678623963
"RP11-763F8.1" 0 0
"RP11-1114A5.6" 0 0
"RP5-1187M17.10" 30.1484973372253 44.251382781713
"LRRC37A13P" 0 0
"PCDHB16" 0 0
"RP11-864N7.2" 65.7785396448553 47.2853404640712
"ANXA6" 181.347779437552 142.004019327938
"HNRNPA3P11" 0 0.0739989678623963
"SCOCP1" 0 0
"SMIM19" 13.0948018737443 10.5078534364603
"GSTO3P" 4.26342386587025 3.55195045739502
"RP11-337L12.1" 0 0
"RP4-738P15.4" 0 0
"RNLS" 1.37038624260115 2.66396284304627
"RP11-1069G10.2" 0 0
"FAM83F" 0 0
"PDHA2" 1.90331422583493 1.25798245366074
"TTBK2" 19.4899376725497 15.2437873796536
"LIPM" 0 0
"KMT2E" 127.52205313094 133.568136991625
"HNRNPA1P76" 0 0
"QRSL1P2" 0 0.0739989678623963
"PQLC1" 77.5790878450319 88.3547676277011
"MCCC1" 46.0602042652054 40.4774354207307
"CTD-3154N5.1" 0 0
"FAM207CP" 0 0
"CCT6P4" 2.7407724852023 3.55195045739502
"HIST1H2APS3" 0 0
"RP11-297H3.3" 0 0
"ISCUP1" 0 0
"AC010642.1" 1.37038624260115 1.33198142152313
"TXLNB" 0.0761325690333973 0
"RP11-156E6.1" 3.73049588263647 5.03192981464294
"ACOT4" 0 0
"RP11-415D17.4" 0 0
"RPS29P20" 0 0
"RP5-858B6.3" 0.304530276133589 0.147997935724793
"RPL17-C18orf32" 0 0
"ZNF286B" 0.609060552267178 0.887987614348755
"SORCS3" 0.0761325690333973 0.147997935724793
"TOE1" 23.9817592455202 20.1277192585718
"RND2" 0.0761325690333973 0
"TPMTP3" 0.152265138066795 0.0739989678623963
"RP11-234P3.4" 0 0
"ASB6" 34.0312583579286 49.5793084678055
"RP11-110H1.4" 0.0761325690333973 0.0739989678623963
"RP11-74K19.1" 0 0
"RASL10B" 0 0
"KCNK3" 0 0
"OR2A25" 0 0
"SIGLEC30P" 0 0
"RP11-461F11.3" 0 0
"CALCB" 0 0.0739989678623963
"AC007557.1" 0 0
"RP11-280H21.1" 0 0
"SEC61B" 51.3894840975432 60.6051546793025
"NBPF1" 55.6529079634134 50.8372909214662
"FLVCR1-AS1" 4.26342386587025 4.06994323243179
"DENND5B-AS1" 0.0761325690333973 0
"RP11-820K3.4" 0 0
"ARHGAP1" 112.219406755228 94.2006860888304
"TIMM23B" 0 0
"LINC01235" 0 0
"RP11-281O15.8" 0 0
"RP11-702F3.3" 0 0.0739989678623963
"ERVK3-1" 15.4549115137797 9.61986582211151
"DPH3P2" 0 0
"RP11-702F3.2" 0 0
"CTD-2184C24.2" 0.0761325690333973 0.0739989678623963
"F13A1" 0 0
"CTC-394G3.2" 0 0
"PCDHB12" 3.27370046843608 0.443993807174378
"PARN" 63.7229602809535 46.3233538818601
"RPL23P11" 0 0
"RP11-883G14.2" 0 0
"RP11-883G14.1" 0 0
"MTND6P19" 0 0
"RHPN1-AS1" 1.37038624260115 1.55397832511032
"TFAP4" 65.4740093687217 67.7090555940926
"LINC00942" 0.152265138066795 0.0739989678623963
"TBC1D9B" 328.892698224276 314.05161960801
"CTD-2643K12.1" 3.65436331360307 3.77394736098221
"MTCYBP17" 0 0
"PGGT1B" 11.1914876479094 11.2478431150842
"PIGQ" 89.2273709071416 61.6411402293761
"GALNT9" 0 0.739989678623963
"RNF41" 40.5786592948008 38.0354694812717
"AC009518.8" 0 0
"RP11-60L3.2" 0 0
"HBQ1" 1.75104908776814 2.51596490732147
"AC073464.11" 0 0
"KRT128P" 0 0
"IRAK3" 0 0.147997935724793
"GGN" 1.14198853550096 0.739989678623963
"IGKV1OR2-118" 0 0
"KCNIP2-AS1" 0.456795414200384 0.59199174289917
"OR4F5" 0 0
"CYP4F35P" 0 0.0739989678623963
"CTC-303L1.2" 0 0.147997935724793
"RP11-271K11.5" 0 0
"CTB-95D12.1" 2.8930376232691 2.58996387518387
"RP11-500G9.1" 0 0
"CTD-3157E16.1" 0 0.369994839311981
"EEF1A1P6" 3.19756789940269 2.44196593945908
"MAN1B1" 108.032115458391 97.2346437711887
"TLR10" 0 0
"TRBV8-2" 0 0
"XRCC4" 6.31900322977198 6.36391123616608
"ALDOB" 0 0
"SOS1" 34.5641863411624 31.6715582451056
"CDR2" 25.3521454881213 25.9736377197011
"RP11-43N5.1" 0 0
"RP11-21M24.3" 0 0
"MFSD13B" 0.0761325690333973 0
"RP11-30K9.4" 0.0761325690333973 0.0739989678623963
"HSD17B7P2" 0.761325690333973 0.443993807174378
"ZNF615" 2.36010964003532 1.70197626083511
"OR2AP1" 0 0
"RP11-607P23.1" 0 0
"RAD17" 23.0681684171194 18.7217388691863
"GPR161" 43.6239620561367 56.9792052540451
"OR1E1" 0 0
"MBTPS2" 39.2082730521996 27.9716098519858
"RP11-266L9.6" 0.152265138066795 0
"RP11-496D24.2" 0.152265138066795 0
"RP11-1134I14.6" 0 0
"TMEM132D" 0 0
"EZR" 319.528392233168 334.031340930857
"RP4-545C24.5" 0 0
"UBALD1" 71.6407474604269 47.8773322069704
"SERF1B" 0.380662845166987 0.443993807174378
"C1GALT1P1" 0 0.147997935724793
"MTCYBP8" 0 0
"MORF4L1" 52.3792074949773 44.7693755567497
"ERP29P1" 16.9775628944476 10.5078534364603
"RAB15" 17.5104908776814 24.7156552660404
"RUFY3" 54.8154497040461 52.9832609894757
"RP11-626G11.3" 0 0
"RP11-503N18.4" 0 0
"RP6-60B16.1" 0 0
"RP11-495P10.7" 0 0
"LINC01165" 0.228397707100192 0.0739989678623963
"RP5-1006K12.1" 0 0
"RPL19P1" 0 0
"ACTG1P9" 6.24287066073858 5.9939163968541
"RP11-697G4.4" 0 0
"STK25" 235.478036020298 278.088121226885
"LRRC23" 13.1709344427777 8.87987614348755
"ZNF792" 6.54740093687217 3.47795148953262
"KIF4B" 6.62353350590557 4.80993291105576
"RP5-855F16.1" 0 0
"SDAD1P1" 2.05557936390173 2.36796697159668
"ZC3H7A" 74.8383153598296 47.063343560484
"RP11-424G14.1" 0 0
"HSPE1P27" 0 0
"RP11-805F19.1" 0 0
"HNRNPA1P1" 0 0
"C10orf91" 0 0.147997935724793
"RP11-154D6.1" 0 0
"CTD-2319I12.5" 0 0
"FOXJ3" 69.8896983726587 77.4769193519289
"COQ6" 8.07005231754011 8.28788440058838
"CPB2" 0.456795414200384 0.147997935724793
"MTND4LP3" 0 0
"PVRL4" 0 0
"SMAD3" 78.7972089495662 37.8134725776845
"CASKP1" 0 0
"OR6C68" 0 0
"YY2" 2.7407724852023 1.03598555007355
"RP11-297A16.2" 0 0
"TCEB1P8" 0 0
"RRN3P3" 6.16673809170518 4.36593910388138
"RP11-23E10.4" 0.0761325690333973 0
"RP11-382J24.2" 0 0
"RARRES2P9" 0 0
"PDIA3" 150.742486686127 107.594499271924
"ARHGEF33" 0 0.0739989678623963
"RNF26" 46.8976625245727 40.2554385171436
"MFSD14B" 67.072793318423 78.5129049020024
"AF178030.2" 0 0
"AC074391.1" 0.304530276133589 0.887987614348755
"SPTLC1P4" 0 0
"RP11-173C1.1" 0 0
"NRIR" 0 0
"CNTF" 0.456795414200384 1.10998451793594
"CTB-140J7.2" 0 0
"DMBT1" 0.0761325690333973 0.221996903587189
"RP11-11A5.1" 0 0
"RP13-210D15.1" 0 0
"USP9YP18" 0 0
"PEX12" 5.10088212523762 4.58793600746857
"MCM9" 13.0186693047109 11.1738441472218
"RP11-305B6.3" 0 0
"RP4-796I17.5" 0 0.147997935724793
"RP11-540B6.6" 18.6524794131823 20.7937099693333
"LINC01569" 2.28397707100192 1.10998451793594
"HOXD9" 0.609060552267178 0.517992775036774
"PIWIL2" 0.685193121300576 1.47997935724793
"RP1-144F13.3" 0 0
"EPHX4" 0.152265138066795 0.739989678623963
"HNRNPH1P2" 0.0761325690333973 0.221996903587189
"TMEM25" 0.152265138066795 0.0739989678623963
"PCDHB8" 0.532927983233781 0
"RP11-503G7.1" 0 0
"RP11-834C11.12" 0 0
"PPM1N" 3.50209817553628 2.58996387518387
"RP11-103C3.2" 0 0
"RP11-103C3.1" 0 0
"CTD-2158P22.1" 0.0761325690333973 0
"PTPRU" 13.0186693047109 25.0116511374899
"ZFP2" 0 0.0739989678623963
"C1orf140" 0 0
"MTATP6P3" 0 0
"RP11-453O22.1" 0 0
"SEC1P" 0.380662845166987 0
"RPL36AP26" 0.0761325690333973 0
"SYP-AS1" 0 0
"YY1P1" 0 0
"OR6C72P" 0 0
"PNPT1" 44.9182157297044 55.2032300253476
"DCDC2" 3.34983303746948 2.66396284304627
"MAGEL2" 0.0761325690333973 0.0739989678623963
"AC018463.4" 0.532927983233781 0.295995871449585
"SULT1C4" 0 0.0739989678623963
"RP11-484D2.5" 0 0
"N4BP2" 8.14618488657351 6.14191433257889
"RP11-281O15.2" 0 0
"MIR22HG" 8.90751057690748 10.8778482757722
"LINC01477" 0 0
"GLTSCR2-AS1" 0.0761325690333973 0.0739989678623963
"CTD-2334D19.1" 0 0
"RP11-23J9.7" 0 0
"ACTRT3" 0.761325690333973 1.10998451793594
"RP11-299L17.1" 0.0761325690333973 0.0739989678623963
"PRY" 0 0
"NHLRC4" 0.609060552267178 0.369994839311981
"ALMS1-IT1" 2.28397707100192 1.03598555007355
"HOXC-AS3" 0.761325690333973 0.369994839311981
"OGG1" 19.0331422583493 27.3796181090866
"HIST2H3C" 0 0
"ADRBK1" 132.090007272944 139.414055452755
"NPC1L1" 0.0761325690333973 0.0739989678623963
"RP11-726G1.1" 3.73049588263647 2.88595974663345
"GTF2H2B" 0.152265138066795 0.221996903587189
"RP11-62G11.1" 0.685193121300576 0.517992775036774
"RP11-401P9.6" 0 0
"RP11-624D20.1" 2.13171193293512 1.55397832511032
"MIA2" 0 0
"CYP4F26P" 0.761325690333973 0.813988646486359
"CTC-250I14.6" 0 0
"RP11-492L8.2" 0 0
"ADAM19" 18.195683998982 21.7556965515445
"AC012485.2" 0 0
"AC098823.3" 0 0
"TRGV4" 0.0761325690333973 0
"GLYCTK" 13.1709344427777 11.9878327937082
"RAD23B" 151.27541466936 201.425190521443
"IPO5" 236.239361710632 234.724726059521
"CSAG2" 0 0
"ST8SIA6" 4.56795414200384 2.66396284304627
"ARHGAP17" 66.9205281803562 56.7572083504579
"RP11-804A23.1" 0 0
"SDHCP2" 1.06585596646756 1.47997935724793
"AMIGO1" 0.83745825936737 2.14597006800949
"DUS4L" 10.2017642504752 13.2458152473689
"RP11-38G5.4" 0.228397707100192 0.0739989678623963
"MTCYBP31" 0 0
"CTD-2335O3.2" 0 0
"HMGB1P47" 0 0
"CAMK2A" 1.21812110453436 0.813988646486359
"FTH1P24" 0 0
"RP11-277E18.2" 0 0
"PDE3B" 254.891841123814 114.25440637954
"AGAP7P" 0 0
"CTD-2275D10.2" 0 0
"TBCAP2" 0.913590828400768 0.665990710761566
"RP11-121C1.1" 0 0
"RPS20P2" 0.0761325690333973 0.0739989678623963
"AHCYL1" 193.224460206762 221.848905651464
"FAM47E" 0.456795414200384 0.665990710761566
"RP11-21B23.3" 0 0
"TSEN15P2" 0 0
"WDR82" 127.369787992874 134.308126670249
"VPS25" 37.0004285502311 43.4373941352266
"MTCO2P31" 0 0
"RP11-301N24.3" 0 0
"EIF4EP3" 0 0
"UNC45A" 185.002142751155 196.689256578249
"RP11-432J9.3" 0 0
"FAM187B" 0 0
"RP11-5P18.10" 0 0
"AC112715.2" 0 0.0739989678623963
"RP11-475C16.1" 200.685451972035 180.631480552109
"ZP1" 0 0
"ADCY9" 48.2680487671739 51.5772806000902
"LSAMP-AS1" 0 0
"PBOV1" 0 0
"PRAMEF30P" 0 0
"LINC00502" 0 0
"SLC38A2" 161.705576626936 95.236671638904
"PIF1" 39.8173336044668 41.4394220029419
"CPEB3" 2.7407724852023 3.03395768235825
"RPH3A" 0.152265138066795 0.0739989678623963
"LRFN4" 37.6094891024983 49.0613156927687
"TBL1XR1" 89.684166321342 79.6228894199384
"ATP5G1" 104.453884713821 126.538235044698
"NIT1" 27.1793271449228 25.6776418482515
"AC007246.3" 5.10088212523762 4.80993291105576
"RP11-379J13.1" 0 0
"STAT6" 126.989125147707 107.668498239787
"RP4-706A16.3" 0 0
"DCUN1D1" 16.1401046350802 18.9437357727734
"AC006380.3" 0 0
"CCDC27" 0 0.0739989678623963
"CIITA" 1.14198853550096 0.813988646486359
"PPIL6" 1.29425367356775 0.665990710761566
"PHBP8" 7.53712433430633 9.10187304707474
"TNRC6C-AS1" 14.3129229782787 12.0618317615706
"MMACHC" 16.673032618314 19.239731644223
"CTD-3187F8.2" 0 0
"RP11-101O6.2" 0.152265138066795 0.0739989678623963
"ECSIT" 46.6692648174725 64.5270999760095
"RP11-20B24.7" 0.456795414200384 0.295995871449585
"HNRNPA1P14" 0.0761325690333973 0.0739989678623963
"CYP2C58P" 0 0
"RP11-274J15.2" 0 0
"PMP2" 25.0476152119877 0.443993807174378
"FABP9" 0 0
"RP11-242P2.1" 0.0761325690333973 0
"IDS" 106.509464077723 97.5306396426383
"RP11-449D8.1" 0 0
"RP11-326L2.1" 0 0
"NAT9" 80.2437277612008 106.928508561163
"IGHM" 0 0
"FLJ46284" 0 0
"RP11-18O15.1" 0 0.0739989678623963
"RP11-296L20.1" 0 0
"BLM" 24.5146872287539 25.3076470089395
"RP11-443N24.2" 0 0
"SCN4A" 0 0
"SCARNA2" 1.90331422583493 1.84997419655991
"RP11-100L22.1" 0 0
"EPN1" 310.087953673027 359.116991036209
"AC096570.2" 0 0
"BRI3P1" 1.06585596646756 1.47997935724793
"RP11-118K6.3" 0.0761325690333973 0
"RP11-296L22.8" 0 0
"RP11-269F19.2" 0.380662845166987 0.221996903587189
"RPL35AP21" 3.65436331360307 4.36593910388138
"CTB-180A7.6" 0.152265138066795 0
"TPRKBP1" 0.685193121300576 0.369994839311981
"CTD-2292P10.4" 1.52265138066795 1.03598555007355
"OR5H8" 0 0
"RP1-38C16.2" 0 0
"TRAPPC2P1" 2.8169050542357 1.62797729297272
"ANGPTL5" 0 0
"GAPDHP73" 0.83745825936737 0.295995871449585
"FAM174A" 7.46099176527294 4.66193497533096
"CCDC116" 0.304530276133589 0.517992775036774
"TMPRSS15" 0.0761325690333973 0
"SPIDR" 77.8836181211654 69.5590297906525
"CASC3" 82.1470419870357 102.414571521556
"LINC00229" 0 0
"PNMA6B" 0 0
"AC007652.1" 0 0
"AC073264.10" 0 0
"TTLL8" 0 0
"AC026188.1" 0 0
"CFAP20" 24.3624220906871 24.5676573303156
"DNM3" 1.97944679486833 3.62594942525742
"TMEM213" 0 0
"GK" 3.95889358973666 2.29396800373428
"AC009531.2" 0 0
"RP11-697H9.3" 0.0761325690333973 0
"RP11-364P22.1" 0 0
"CCDC191" 5.10088212523762 2.29396800373428
"RP11-536P6.3" 0 0
"ESRRG" 0.304530276133589 0.0739989678623963
"RP11-586K2.1" 0.0761325690333973 0.0739989678623963
"RP11-242C19.2" 0.456795414200384 0.443993807174378
"TTF2" 127.141390285773 137.046088481158
"ZNF625" 0 0
"CH17-12M21.1" 0.456795414200384 0.887987614348755
"BHMG1" 0 0.0739989678623963
"NPNT" 0 0
"PRYP2" 0 0
"SLC39A9" 42.4819735206357 50.9112898893286
"RP11-564C24.1" 0.152265138066795 0
"SPATA2L" 17.434358308648 19.4617285478102
"IGHVII-15-1" 0 0
"AC025750.7" 0 0.0739989678623963
"KLLN" 2.20784450196852 0.517992775036774
"GAS5" 118.081614570799 118.546346515559
"RPL21P17" 0.228397707100192 0.221996903587189
"HDDC3" 9.13590828400768 10.5818524043227
"ARMCX3" 50.399760700109 31.1535654700688
"DMBT1P1" 0 0
"RP11-309L24.2" 0 0
"ZXDB" 9.21204085304107 6.95590297906525
"CTA-280A3__B.2" 0 0
"CREG2" 0.913590828400768 1.18398348579834
"CEBPB" 44.080757470337 93.3866974423441
"F2" 0 0
"MSMB" 0 0
"RP11-3J11.1" 0 0
"CTD-2008P7.7" 0 0
"RPL36P4" 0 0
"RP13-88F20.1" 9.97336654337505 11.025846211497
"RP6-191P20.3" 0.0761325690333973 0
"CHMP4A" 0.83745825936737 0.813988646486359
"DBT" 28.3213156804238 21.9776934551317
"GTF2IP20" 6.31900322977198 4.73593394319336
"MED28P8" 0 0
"MRPL3" 111.762611341027 121.432306262192
"MNS1" 8.29845002464031 3.69994839311981
"RP11-281J9.2" 0 0
"RP11-88G17.6" 0 0
"CTD-2186M15.1" 0 0.0739989678623963
"RPA2" 57.6323547582818 61.8631371329633
"MYCBP2-AS2" 0 0
"SPRR1B" 0 0
"RP1-170O19.24" 0 0
"UCK1" 88.2376475097075 119.582332065632
"ASB16" 3.95889358973666 3.03395768235825
"RPL7P31" 0 0
"CORT" 0.304530276133589 0.147997935724793
"CTD-2622I13.3" 1.67491651873474 1.77597522869751
"RP11-306G20.1" 0 0
"ZBTB3" 6.01447295363839 7.54789472196442
"UBA52P6" 1.52265138066795 0.59199174289917
"AC010149.4" 0 0
"RP11-362M19.1" 0 0
"NCAPD2P1" 4.41568900393704 4.58793600746857
"CTA-305I2.1" 0 0
"IFNWP15" 0 0
"RP3-380E11.2" 0 0
"NME6" 14.4651881163455 12.505825568745
"BANF2" 0 0
"RPL17P19" 0 0
"RP11-731D1.1" 0.0761325690333973 0
"CTC-436P18.3" 0 0
"EXOC2" 55.8813056705136 44.9913724603369
"RP11-230G5.2" 0.380662845166987 0.147997935724793
"SIPA1" 60.6015249505843 78.8828997413144
"GABRR1" 0.685193121300576 0.221996903587189
"RAB2A" 164.827011957305 151.031893407151
"DOCK10" 93.4146622039785 91.8327191172338
"ITGA2" 8.90751057690748 7.32589781837723
"TMEM210" 0 0
"EYS" 0.532927983233781 0.147997935724793
"RP11-67L3.5" 0.152265138066795 0
"RP11-378I6.2" 0 0
"PHTF1" 22.230710157752 18.9437357727734
"AC064852.4" 0.0761325690333973 0
"AC005082.12" 0.0761325690333973 0
"HAGH" 51.3133515285098 44.9913724603369
"ARHGAP29" 124.552882938638 66.5990710761566
"RP11-570P14.1" 8.67911286980729 7.76989162555161
"NIFKP9" 0 0
"CTD-2540L5.6" 0 0
"ABCA1" 3.65436331360307 6.51190917189087
"PHF24" 0.152265138066795 0
"CERCAM" 56.338101084714 27.5276160448114
"VN1R70P" 0 0
"NGB" 0 0
"LBR" 103.997089299621 120.026325872807
"GP2" 0 0.0739989678623963
"CTA-256D12.11" 0 0
"RP11-422P24.10" 0 0
"FAM47A" 0 0
"RPSAP13" 0.0761325690333973 0.295995871449585
"PPP1R37" 177.084355571682 150.365902696389
"SMARCC2" 192.996062499662 165.979684915355
"HUS1B" 0.380662845166987 0.295995871449585
"RP11-386D6.1" 0 0
"PRR33" 0 0
"RP11-143J24.1" 0 0
"SPRR4" 0 0
"MAGEB16" 0 0
"GLIPR1" 0.83745825936737 0.517992775036774
"NCAM1" 54.7393171350127 36.8514859954733
"MTCO1P46" 0 0
"GCNT4" 0.228397707100192 0.295995871449585
"PERM1" 2.96917019230249 14.7997935724793
"RP11-527L4.9" 0 0
"TANC1" 246.593391099174 206.975113111122
"GJC1" 71.6407474604269 94.126687120968
"IGLVIV-53" 0 0
"PLD1" 9.74496883627485 20.4237151300214
"MPZL2" 0 0.0739989678623963
"CTD-2011F17.2" 0 0.0739989678623963
"NMRAL1" 73.3156639791616 81.1028687771863
"IVL" 0 0.0739989678623963
"AC072061.2" 0 0
"PPP1R3A" 0 0
"GINM1" 18.6524794131823 12.505825568745
"PTPRS" 565.055927365875 648.452955378178
"ACTG1P12" 7.99391974850672 11.025846211497
"AP003068.18" 0.228397707100192 0.221996903587189
"RP5-884M6.1" 0 0
"FAHD1" 34.5641863411624 32.0415530844176
"LA16c-429E7.1" 0 0
"LINC00346" 0.0761325690333973 0.221996903587189
"AC005757.6" 0.152265138066795 0.0739989678623963
"AC007349.5" 0 0
"HSD17B3" 0 0
"NOL7" 17.1298280325144 22.2736893265813
"EPS15L1" 56.8710290679478 54.3892413788613
"ANKRD10" 58.9266084318495 55.4992258967972
"CRYBA4" 0 0.147997935724793
"SLC5A4" 0 0.0739989678623963
"RP1-102E24.6" 0.0761325690333973 0
"BUD31P1" 0 0
"RP11-526P5.2" 0 0
"XXbac-BPG157A10.21" 0.152265138066795 0
"RP1-20B21.4" 0 0
"RP1-102E24.9" 4.11115872780345 3.32995355380783
"HSF4" 84.6594167651378 60.4571567435777
